,date,genres,name,platform,score
3144,"November 12, 2008",Adventure,Dora the Explorer: Dora Saves the Snow Princess,PlayStation 2,3.5
3145,"November 12, 2008",Platformer,"Go, Diego, Go! Great Dinosaur Rescue",PlayStation 2,3.5
3146,"November 12, 2008",Racing,Virtua Racing Deluxe,Sega 32X,7.5
3147,"November 12, 2008",Adventure,Dora the Explorer: Dora Saves the Snow Princess,Wii,3.5
3148,"November 12, 2008",Platformer,"Go, Diego, Go! Great Dinosaur Rescue",Wii,3.5
3149,"November 12, 2008",Sports,NBA 2K9,PlayStation 2,7.0
3150,"November 12, 2008",Shooter,BugHunt,iPhone,3.5
3151,"November 12, 2008",Puzzle,Blackbeard's Assault,iPhone,7.5
3152,"November 12, 2008",Action,Ben 10: Alien Force,Nintendo DS,5.8
3153,"November 13, 2008",Action,Star Wars: The Clone Wars -- Lightsaber Duels,Wii,5.3
3154,"November 13, 2008",Music,Rock University Presents The Naked Brothers Band: The Video Game,Wii,2.0
3155,"November 13, 2008",Action,Techno Cop,Genesis,3.0
3156,"November 13, 2008",Shooter,Shadow Squadron,Sega 32X,8.0
3157,"November 13, 2008",Music,Rock University Presents The Naked Brothers Band: The Video Game,PlayStation 2,2.0
3158,"November 13, 2008",Action,Metal Slug 7,Nintendo DS,7.0
3159,"November 13, 2008","Educational, Puzzle",Brain Challenge,Wii,7.5
3160,"November 13, 2008",Hunting,Deer Hunter Tournament,PC,6.4
3161,"November 14, 2008",Platformer,Madagascar: Escape 2 Africa,PlayStation 3,4.7
3162,"November 14, 2008",Platformer,Madagascar: Escape 2 Africa,Xbox 360,4.7
3163,"November 14, 2008",Adventure,Rhiannon: Curse of the Four Branches,PC,7.5
3164,"November 14, 2008",Strategy,Yummy Yummy Cooking Jam,Wii,3.0
3165,"November 14, 2008",Trivia,TV Show King Online,iPhone,7.8
3166,"November 14, 2008",Sports,Toughman Contest,Sega 32X,6.4
3167,"November 14, 2008",Simulation,Iron Chef America: Supreme Cuisine,Nintendo DS,6.8
3168,"November 14, 2008",Simulation,Cesar Millan's The Dog Whisperer,Nintendo DS,4.4
3169,"November 14, 2008",Simulation,Imagine: Fashion Designer New York,Nintendo DS,4.6
3170,"November 14, 2008",Sports,Midnight Pool,iPhone,7.5
3171,"November 14, 2008",Platformer,Madagascar: Escape 2 Africa,Wii,4.6
3172,"November 14, 2008",Shooter,Sniper: Art of Victory,PC,3.0
3173,"November 14, 2008",Sports,Shaun White Snowboarding: Road Trip,Wii,8.4
3174,"November 14, 2008",Platformer,Madagascar: Escape 2 Africa,PlayStation 2,4.5
3175,"November 14, 2008",Educational,My Chinese Coach,Nintendo DS,5.0
3176,"November 15, 2008",Fighting,Mortal Kombat vs. DC Universe,PlayStation 3,7.5
3177,"November 15, 2008",Fighting,Mortal Kombat vs. DC Universe,Xbox 360,7.5
3178,"November 16, 2008",Simulation,Animal Crossing: City Folk,Wii,7.5
3179,"November 16, 2008",Trivia,Animal Crossing: City Folk (Game & Wii Speak),Wii,7.5
3180,"November 17, 2008",Platformer,Madagascar: Escape 2 Africa,PC,4.3
3181,"November 17, 2008",Sports,Shaun White Snowboarding,PlayStation 3,7.1
3182,"November 17, 2008",Shooter,Left 4 Dead,PC,9.0
3183,"November 17, 2008",Adventure,Strong Bad's Cool Game for Attractive People -- Episode 4: Dangeresque 3,Wii,8.5
3184,"November 17, 2008",Action,You're in the Movies,Xbox 360,4.2
3185,"November 17, 2008",Fighting,Mortal Kombat vs. DC Universe (Kollector's Edition),PlayStation 3,7.5
3186,"November 17, 2008",Sports,NCAA Basketball 09,Xbox 360,7.1
3187,"November 17, 2008",Strategy,Sword of the Stars: A Murder of Crows,PC,7.2
3188,"November 17, 2008",Shooter,Left 4 Dead,Xbox 360,9.0
3189,"November 17, 2008",Action,Space Invaders: The Original Game,Wii,4.0
3190,"November 17, 2008",Fighting,Mortal Kombat vs. DC Universe (Kollector's Edition),Xbox 360,7.5
3191,"November 17, 2008",Shooter,Space Invaders,Super NES,4.0
3192,"November 17, 2008",Action,Space Harrier,Sega 32X,7.0
3193,"November 17, 2008",Music,Guitar Hero On Tour: Decades (Game Only Edition),Nintendo DS,8.0
3194,"November 17, 2008",Sports,Shaun White Snowboarding (Target Edition),PlayStation 3,7.2
3195,"November 17, 2008",Sports,Shaun White Snowboarding (Target Edition),Xbox 360,7.2
3196,"November 17, 2008",Sports,NCAA Basketball 09,PlayStation 3,7.1
3197,"November 17, 2008",Action,Dynasty Warriors 6,PlayStation 2,3.5
3198,"November 17, 2008",Sports,Shaun White Snowboarding,Xbox 360,7.1
3199,"November 17, 2008","Sports, Action",FaceBreaker K.O. Party,Wii,7.0
3200,"November 17, 2008",Adventure,Strong Bad's Cool Game for Attractive People -- Episode 4: Dangeresque 3,PC,8.5
3201,"November 18, 2008",Action,Sonic Unleashed,Wii,7.2
3202,"November 18, 2008",Racing,Need for Speed Undercover,Xbox 360,5.0
3203,"November 18, 2008",Racing,Need for Speed Undercover,PlayStation 3,4.0
3204,"November 18, 2008",Strategy,Cake Mania: Baker's Challenge,PlayStation 2,7.0
3205,"November 18, 2008",Action,Dynasty Warriors 6,PC,3.0
3206,"November 18, 2008",Strategy,Cake Mania: Baker's Challenge,PlayStation Portable,7.0
3207,"November 18, 2008",Shooter,Forgotten Worlds,Wii,6.0
3208,"November 18, 2008",Fighting,Dragon Ball Z: Infinite World,PlayStation 2,3.5
3209,"November 18, 2008","Action, Adventure",Naruto: The Broken Bond,Xbox 360,8.3
3210,"November 18, 2008",Racing,Need for Speed Undercover,Wii,4.8
3211,"November 18, 2008",Platformer,Sonic Unleashed,PlayStation 2,7.0
3212,"November 18, 2008",Shooter,Forgotten Worlds,Genesis,6.0
3213,"November 18, 2008",Platformer,Tempo,Sega 32X,7.0
3214,"November 18, 2008",Shooter,SAS: Secure Tomorrow,PC,6.0
3215,"November 18, 2008",Shooter,Call of Duty: World at War -- Final Fronts,PlayStation 2,4.5
3216,"November 18, 2008",Fighting,Castlevania Judgment,Wii,7.5
3217,"November 18, 2008",Strategy,Age of Booty,PlayStation 3,7.5
3218,"November 18, 2008",Action,Six Flags Fun Park,Nintendo DS,3.5
3219,"November 18, 2008",Party,Rayman Raving Rabbids TV Party,Wii,7.0
3220,"November 19, 2008",Adventure,Agatha Christie: Death on the Nile,PC,5.3
3221,"November 19, 2008","Racing, Action",Need for Speed Undercover,PlayStation 2,4.8
3222,"November 19, 2008",Simulation,Petz Rescue: Ocean Patrol,Nintendo DS,7.9
3223,"November 19, 2008",Platformer,Armado,iPhone,7.4
3224,"November 19, 2008",Racing,Powerboat Challenge,iPhone,5.5
3225,"November 19, 2008",Sports,Skate It,Nintendo DS,7.9
3226,"November 19, 2008",Sports,Skate It,Wii,8.5
3227,"November 19, 2008","Strategy, RPG",Luminous Arc 2,Nintendo DS,8.0
3228,"November 19, 2008",Puzzle,SPiN: The Silhouette Game,iPhone,8.5
3229,"November 19, 2008",Adventure,Silent Hill: Homecoming,PC,5.5
3230,"November 19, 2008",Puzzle,Rubik's World,Wii,6.5
3231,"November 19, 2008",Sports,NBA 2K9,PC,8.0
3232,"November 19, 2008",Fighting,Brutal: Above the Claw,Sega 32X,3.0
3233,"November 19, 2008",Action,Army Men: Soldiers of Misfortune,Nintendo DS,3.5
3234,"November 19, 2008","Racing, Action",Need for Speed Undercover,PC,5.0
3235,"November 19, 2008",Action,Tomb Raider Underworld,PlayStation 3,7.4
3236,"November 19, 2008","Action, Adventure",Tomb Raider Underworld,Xbox 360,7.5
3237,"November 20, 2008",Party,Guinness World Records: The Videogame,Nintendo DS,7.0
3238,"November 20, 2008",Party,Guinness World Records: The Videogame,Wii,7.0
3239,"November 20, 2008",Racing,Motocross Championship,Sega 32X,1.0
3240,"November 20, 2008",Music,Lips,Xbox 360,6.8
3241,"November 20, 2008",Adventure,CSI: Miami,iPhone,7.0
3242,"November 20, 2008",Puzzle,Neopets Puzzle Adventure,Nintendo DS,7.6
3243,"November 20, 2008",Action,Pain! Movie Studio,PlayStation 3,6.0
3244,"November 20, 2008",RPG,Chrono Trigger,Nintendo DS,8.8
3245,"November 21, 2008",Simulation,MySims,PC,7.0
3246,"November 21, 2008",Fighting,Cosmic Carnage,Sega 32X,3.0
3247,"November 21, 2008",Fighting,Super Street Fighter II Turbo HD Remix,Xbox 360,8.7
3248,"November 21, 2008",Sports,Tony Hawk's Motion Featuring Hue Pixel Painter,Nintendo DS,4.5
3249,"November 21, 2008",Simulation,A Kingdom for Keflings,Xbox 360,8.2
3250,"November 21, 2008",Action,Tomb Raider Underworld,Wii,6.5
3251,"November 21, 2008",Racing,Need for Speed Undercover,PlayStation Portable,5.5
3252,"November 21, 2008","Sports, Action",Animal Boxing,Nintendo DS,5.6
3253,"November 21, 2008",Pinball,NPPL: Championship Paintball 2009,PlayStation 3,4.9
3254,"November 21, 2008",Simulation,MySims Kingdom,Wii,7.3
3255,"November 21, 2008",Simulation,Zoo Vet: Endangered Animals,Nintendo DS,6.5
3256,"November 21, 2008",Simulation,Cooking Mama: World Kitchen,Wii,7.0
3257,"November 21, 2008",Fighting,Super Street Fighter II Turbo HD Remix,PlayStation 3,8.7
3258,"November 21, 2008",Trivia,The Price Is Right,iPhone,8.0
3259,"November 21, 2008",Trivia,Ben Stein: It's Trivial,iPhone,7.5
3260,"November 21, 2008",Action,Tomb Raider Underworld,PC,8.0
3261,"November 22, 2008",Racing,Need for Speed Undercover,Wireless,7.9
3262,"November 24, 2008",Sports,Shaun White Snowboarding,Nintendo DS,6.6
3263,"November 24, 2008",Music,Disney Sing It,Xbox 360,6.2
3264,"November 24, 2008",Music,Karaoke Revolution Presents American Idol Encore 2,Xbox 360,5.5
3265,"November 24, 2008",Adventure,Zenses: Rainforest Edition,Nintendo DS,6.6
3266,"November 24, 2008",Shooter,Aerolite,iPhone,7.0
3267,"November 24, 2008",Fighting,Virtua Fighter,Sega 32X,8.0
3268,"November 24, 2008",Adventure,Zenses: Ocean Edition,Nintendo DS,6.0
3269,"November 24, 2008",Strategy,Fieldrunners,iPhone,8.0
3270,"November 24, 2008",Pinball,NPPL: Championship Paintball 2009,Xbox 360,4.9
3271,"November 24, 2008",Shooter,NPPL: Championship Paintball 2009,Wii,4.9
3272,"November 24, 2008",Shooter,History -- Civil War: Secret Missions,PC,5.5
3273,"November 24, 2008",Platformer,Bolt,PlayStation 3,5.1
3274,"November 24, 2008",Platformer,Bolt,PlayStation 2,5.1
3275,"November 24, 2008",Action,Shrek's Carnival Craze,Nintendo DS,3.3
3276,"November 24, 2008",Shooter,History -- Civil War: Secret Missions,PlayStation 3,5.0
3277,"November 24, 2008",Music,Karaoke Revolution Presents American Idol Encore 2,Wii,5.3
3278,"November 24, 2008",Shooter,History -- Civil War: Secret Missions,Xbox 360,5.0
3279,"November 24, 2008",Strategy,Age of Empires: Mythologies,Nintendo DS,8.6
3280,"November 24, 2008",Platformer,Bolt,Wii,5.1
3281,"November 24, 2008",RPG,The Last Remnant,Xbox 360,5.3
3282,"November 24, 2008",Shooter,History -- Civil War: Secret Missions,PlayStation 2,4.5
3283,"November 24, 2008",Music,Karaoke Revolution Presents American Idol Encore 2,PlayStation 3,5.5
3284,"November 24, 2008",Music,Disney Sing It,PlayStation 3,6.2
3285,"November 24, 2008",Platformer,Bolt,Xbox 360,5.1
3286,"November 25, 2008",Productivity,Personal Trainer: Cooking,Nintendo DS,9.0
3287,"November 25, 2008",Action,Army Men: Soldiers of Misfortune,PlayStation 2,2.5
3288,"November 25, 2008",Sports,MLB Superstars,Wii,2.8
3289,"November 25, 2008","Sports, Action",Carnival Games MiniGolf,Wii,3.5
3290,"November 25, 2008","Sports, Compilation",Big League Sports,Wii,2.3
3291,"November 25, 2008",Music,SingStar ABBA,PlayStation 2,5.5
3292,"November 25, 2008",Fighting,Primal Rage,Sega 32X,4.0
3293,"November 25, 2008",Sports,Shaun White Snowboarding: Road Trip (Target Edition),Wii,8.4
3294,"November 25, 2008",Puzzle,Rubik's World,Nintendo DS,7.0
3295,"November 25, 2008",Music,SingStar ABBA,PlayStation 3,5.5
3296,"November 25, 2008",Action,Avatar: The Last Airbender -- Into the Inferno,Nintendo DS,5.8
3297,"November 25, 2008",Music,Rock University Presents The Naked Brothers Band: The Video Game,Nintendo DS,3.5
3298,"November 25, 2008",Platformer,Boingz,Wii,7.0
3299,"November 26, 2008",Sports,Pro Evolution Soccer 2009,PlayStation 3,7.2
3300,"November 26, 2008",Sports,Pro Evolution Soccer 2009,Xbox 360,7.2
3301,"November 26, 2008",RPG,World of Warcraft: Wrath of the Lich King,PC,9.0
3302,"November 26, 2008",Platformer,Prince of Persia,PC,9.3
3303,"November 26, 2008",RPG,World of Warcraft: Wrath of the Lich King (Collector's Edition),PC,9.0
3304,"November 26, 2008",Platformer,Prince of Persia,Xbox 360,9.3
3305,"December 1, 2008",Platformer,Boogerman: A Pick & Flick Adventure,Genesis,6.0
3306,"December 1, 2008",RPG,Neverwinter Nights 2: Storm of Zehir,PC,8.3
3307,"December 1, 2008",Simulation,Ener-G: Horse Riders,Nintendo DS,4.5
3308,"December 1, 2008",Adventure,Wonder Pets! Save the Animals!,Nintendo DS,4.0
3309,"December 1, 2008",Puzzle,Brain Challenge,PlayStation 3,7.2
3310,"December 1, 2008",Party,Rayman Raving Rabbids TV Party,Nintendo DS,4.0
3311,"December 1, 2008",RPG,Kingdom Hearts RE:  Chain of Memories,PlayStation 2,8.4
3312,"December 1, 2008",Strategy,Europa Universalis: Rome -- Vae Victis,PC,7.5
3313,"December 1, 2008","Action, Adventure",Tomb Raider Underworld,Wireless,6.8
3314,"December 1, 2008",Action,Pass the Pigs,Nintendo DS,4.5
3315,"December 1, 2008",Platformer,Boogerman: A Pick & Flick Adventure,Wii,6.0
3316,"December 1, 2008",Simulation,Ener-G: Gym Rockets,Nintendo DS,7.0
3317,"December 1, 2008",Music,Ener-G: Dance Squad,Nintendo DS,7.2
3318,"December 1, 2008",Platformer,Pitfall: the Mayan Adventure,Sega 32X,5.0
3319,"December 1, 2008",Action,Tak: Mojo Mistake,Nintendo DS,7.3
3320,"December 1, 2008",Music,Guitar Hero: Aerosmith,PC,7.0
3321,"December 1, 2008",Puzzle,National Geographic: Herod's Lost Tomb,iPhone,8.0
3322,"December 1, 2008",Music,Guitar Hero: Aerosmith (Game & Guitar Controller Bundle),PC,7.0
3323,"December 2, 2008",Action,Sonic Unleashed,Xbox 360,4.5
3324,"December 2, 2008","Action, Adventure",Grand Theft Auto IV,PC,9.2
3325,"December 2, 2008",Adventure,Disney Fairies: Tinker Bell,Nintendo DS,5.5
3326,"December 2, 2008",Adventure,Chronicles of Mystery: Scorpio Ritual,PC,7.5
3327,"December 2, 2008",Sports,Winter Sports 2: The Next Challenge,PlayStation 2,4.0
3328,"December 2, 2008",Wrestling,WWF WrestleMania: The Arcade Game,Sega 32X,5.5
3329,"December 2, 2008",Racing,MotoGP 08,PC,5.0
3330,"December 2, 2008",Racing,Need for Speed Undercover,Nintendo DS,6.2
3331,"December 2, 2008",Strategy,Defendin' de Penguin,Nintendo DS,5.6
3332,"December 3, 2008",Strategy,Tom Clancy's EndWar,Nintendo DS,7.1
3333,"December 3, 2008","Board, Compilation",Hasbro Family Game Night,PlayStation 2,7.0
3334,"December 3, 2008",Puzzle,Block Party,Wii,3.3
3335,"December 3, 2008",Trivia,Are You Smarter Than A 5th Grader? Make the Grade!,Nintendo DS,5.5
3336,"December 3, 2008",Educational,My Japanese Coach,Nintendo DS,5.5
3337,"December 3, 2008",Virtual Pet,Pet Pals: Animal Doctor,Wii,4.1
3338,"December 3, 2008","Action, Adventure",Tomb Raider Underworld,Nintendo DS,7.2
3339,"December 3, 2008",Action,Zaxxon Motherbase 2000,Sega 32X,4.0
3340,"December 3, 2008","Board, Compilation",Hasbro Family Game Night,Wii,7.0
3341,"December 3, 2008",Music,Guitar Hero World Tour,Wireless,8.5
3342,"December 4, 2008",Adventure,Alone in the Dark: Inferno,PlayStation 3,6.8
3343,"December 4, 2008",Simulation,My Baby Boy,Nintendo DS,5.0
3344,"December 4, 2008",Action,Disney Fairies: Fly!,iPhone,7.5
3345,"December 4, 2008",Sports,Bike or Die 2,iPhone,7.4
3346,"December 4, 2008",Virtual Pet,Petz: Monkeyz House,Nintendo DS,5.5
3347,"December 4, 2008",Action,Pass The Pigs,iPhone,6.0
3348,"December 4, 2008",Shooter,Call of Duty: World at War,Wireless,6.5
3349,"December 4, 2008",Simulation,My Baby Girl,Nintendo DS,5.0
3350,"December 4, 2008",Adventure,CSI: NY -- The Game,PC,5.8
3351,"December 4, 2008",Platformer,"Go, Diego, Go! Great Dinosaur Rescue",Nintendo DS,6.0
3352,"December 4, 2008",Shooter,The Monkey King: The Legend Begins,Wii,4.5
3353,"December 4, 2008",Platformer,Madagascar: Escape 2 Africa,Nintendo DS,5.5
3354,"December 4, 2008",Action,T-Mek,Sega 32X,4.0
3355,"December 4, 2008",Platformer,Prince of Persia,PlayStation 3,9.3
3356,"December 4, 2008",Racing,Fastlane Street Racing,iPhone,5.0
3357,"December 4, 2008",Platformer,Tak and the Guardians of Gross,PlayStation 2,6.6
3358,"December 4, 2008",Adventure,Penny Arcade's On the Rain-Slick Precipice of Darkness 2,PC,8.1
3359,"December 4, 2008",Platformer,Tak and the Guardians of Gross,Wii,6.6
3360,"December 4, 2008",Platformer,Prince of Persia (Limited Edition),Xbox 360,9.3
3361,"December 4, 2008",Action,Bolt,Nintendo DS,4.5
3362,"December 5, 2008",Shooter,Doom (1993),Sega 32X,5.0
3363,"December 5, 2008",Action,Rygar: The Battle of Argus,Wii,6.1
3364,"December 5, 2008",Shooter,Everyday Shooter,PlayStation Portable,7.0
3365,"December 5, 2008",Simulation,Imagine: Wedding Designer,Nintendo DS,2.5
3366,"December 5, 2008",Action,Brothers in Arms: Hour of Heroes,iPhone,6.0
3367,"December 5, 2008",Shooter,Legendary,PC,2.5
3368,"December 5, 2008","Puzzle, Action",Exit DS,Nintendo DS,6.5
3369,"December 5, 2008",Platformer,The Legend of Spyro: Dawn of the Dragon,PlayStation 3,7.3
3370,"December 5, 2008",Platformer,The Legend of Spyro: Dawn of the Dragon,PlayStation 2,7.0
3371,"December 5, 2008",Adventure,Alternate Endings,iPhone,8.5
3372,"December 5, 2008",Platformer,The Legend of Spyro: Dawn of the Dragon,Xbox 360,7.3
3373,"December 5, 2008",Board,Monopoly,Xbox 360,7.0
3374,"December 5, 2008",Board,Monopoly,PlayStation 2,7.0
3375,"December 5, 2008",Board,Monopoly,PlayStation 2,7.0
3376,"December 5, 2008",Action,Saints Row 2,Wireless,6.0
3377,"December 8, 2008",Fighting,Mortal Kombat II,Sega 32X,7.8
3378,"December 8, 2008",RPG,Rune Factory 2: A Fantasy Harvest Moon,Nintendo DS,8.4
3379,"December 8, 2008","Action, RPG",Gothic 3: Forsaken Gods,PC,3.5
3380,"December 8, 2008",Shooter,Secret Service,PC,4.5
3381,"December 8, 2008",Action,Di-Gata Defenders,Nintendo DS,3.0
3382,"December 8, 2008",Shooter,Secret Service,Xbox 360,4.5
3383,"December 8, 2008",Simulation,Imagine: Interior Designer,Nintendo DS,6.8
3384,"December 8, 2008",Action,Sonic the Hedgehog 2 (Master System),Wii,8.0
3385,"December 8, 2008",Action,Mushroom Men: The Spore Wars,Wii,7.9
3386,"December 8, 2008",Adventure,Bruiser & Scratch,Wii,5.0
3387,"December 8, 2008",Platformer,Sonic the Hedgehog 2,Master System,8.0
3388,"December 8, 2008","Educational, Simulation",Imagine: Party Babyz,Wii,7.5
3389,"December 8, 2008",Simulation,Hell's Kitchen,PC,5.0
3390,"December 8, 2008","Action, RPG",Gothic 3: Forsaken Gods (Collector's Edition),PC,3.5
3391,"December 8, 2008",Puzzle,Mortimer Beckett and the Secrets of Spooky Manor,Wii,6.2
3392,"December 8, 2008",Shooter,Secret Service,PlayStation 2,2.5
3393,"December 8, 2008",Shooter,Super Stardust Portable,PlayStation Portable,6.5
3394,"December 9, 2008",RPG,Shin Megami Tensei: Persona 4,PlayStation 2,9.0
3395,"December 9, 2008",Strategy,Sally's Salon,Nintendo DS,6.2
3396,"December 9, 2008",Sports,Hockey Allstar Shootout,Wii,2.0
3397,"December 9, 2008",Fighting,The King of Fighters Collection: The Orochi Saga,Wii,7.4
3398,"December 9, 2008",Puzzle,Candace Kane's Candy Factory,Wii,5.2
3399,"December 9, 2008",Puzzle,Neopets Puzzle Adventure,PC,7.6
3400,"December 9, 2008",Party,Family Fest Presents Movie Games,Wii,4.8
3401,"December 10, 2008",Sports,Pro Evolution Soccer 2009,PlayStation 2,6.8
3402,"December 10, 2008",Sports,Pro Evolution Soccer 2009,PlayStation Portable,7.0
3403,"December 10, 2008",Simulation,Imagine: Movie Star,Nintendo DS,4.0
3404,"December 10, 2008",Action,Hero of Sparta,iPhone,9.0
3405,"December 10, 2008",Shooter,PowerUp Forever,Xbox 360,6.5
3406,"December 10, 2008",Sports,AMF Bowling World Lanes,Wii,2.5
3407,"December 10, 2008",Sports,Ten Pin Alley 2,Wii,2.0
3408,"December 10, 2008",Action,Prince of Persia: The Fallen King,Nintendo DS,6.8
3409,"December 10, 2008",Action,Star Wars: The Clone Wars -- Jedi Alliance,Nintendo DS,8.0
3410,"December 11, 2008",Sports,NHL 09,PC,5.5
3411,"December 11, 2008",Adventure,Destroy All Humans! Path of the Furon,Xbox 360,3.0
3412,"December 11, 2008",Adventure,Time Hollow,Nintendo DS,7.0
3413,"December 11, 2008",Sports,Shaun White Snowboarding,PlayStation 2,6.4
3414,"December 11, 2008",Puzzle,Meteos Wars,Xbox 360,8.0
3415,"December 11, 2008",Shooter,Far Cry 2,Wireless,7.5
3416,"December 11, 2008",Music,Tap Tap Dance,iPhone,9.0
3417,"December 11, 2008",Sports,Little League World Series Baseball 2008,Nintendo DS,5.0
3418,"December 11, 2008",Trivia,TV Show King Party,Wii,5.8
3419,"December 11, 2008",Action,NERF N-Strike,Wii,7.1
3420,"December 11, 2008","Action, RPG",Dragon Ball: Origins,Nintendo DS,8.2
3421,"December 12, 2008",Action,Sonic Unleashed,PlayStation 3,4.5
3422,"December 12, 2008",Action,Castle of Magic,Wireless,8.5
3423,"December 12, 2008",Shooter,Platypus,iPhone,6.9
3424,"December 12, 2008",Strategy,Hired Guns: The Jagged Edge,PC,5.9
3425,"December 12, 2008",Adventure,A Vampyre Story,PC,7.6
