,date,genres,name,platform,score
2499,"September 20, 2004",Racing,F-Zero: GP Legend,Game Boy Advance,8.0
2500,"September 20, 2004","Action, RPG",X-Men Legends,PlayStation 2,8.4
2501,"September 20, 2004",Shooter,ShellShock: Nam '67,Xbox,5.8
2502,"September 20, 2004",Sports,FOX Sports Football '05,Wireless,8.0
2503,"September 20, 2004",Sports,NHL 2005,Xbox,8.3
2504,"September 20, 2004",Shooter,ShellShock: Nam '67,PC,5.8
2505,"September 20, 2004","Action, RPG",X-Men Legends,GameCube,8.4
2506,"September 20, 2004",Shooter,ShellShock: Nam '67,PlayStation 2,5.8
2507,"September 20, 2004","Music, Action",Technic Beat,PlayStation 2,7.5
2508,"September 20, 2004",Strategy,"Warhammer 40,000: Dawn of War",PC,8.8
2509,"September 21, 2004",Sports,Tiger Woods PGA Tour 2005,PlayStation 2,9.0
2510,"September 21, 2004","Action, RPG",Dragon Ball Z: Buu's Fury,Game Boy Advance,6.5
2511,"September 21, 2004",Sports,Tiger Woods PGA Tour 2005,Xbox,9.0
2512,"September 21, 2004",Shooter,Yager [2003],Xbox,7.9
2513,"September 21, 2004",Strategy,Kohan II: Kings of War,PC,8.6
2514,"September 22, 2004",RPG,Shin Megami Tensei: Nocturne,PlayStation 2,8.6
2515,"September 22, 2004",Shooter,Shadow Ops: Red Mercury,PC,7.0
2516,"September 22, 2004",Action,Star Wars Trilogy: Apprentice of the Force,Game Boy Advance,6.5
2517,"September 22, 2004",Shooter,Army Men: Sarge's War,PC,3.8
2518,"September 22, 2004",Card,5-Card Draw Multiplayer,Wireless,8.3
2519,"September 22, 2004",Strategy,Rome: Total War,PC,9.4
2520,"September 22, 2004","Music, Action",Dance Dance Revolution Extreme,PlayStation 2,8.0
2521,"September 22, 2004",Action,Blood Will Tell,PlayStation 2,6.8
2522,"September 22, 2004",Sports,Tiger Woods PGA Tour 2005,GameCube,9.0
2523,"September 23, 2004",RPG,Shadow Hearts: Covenant,PlayStation 2,9.1
2524,"September 23, 2004",Music,Donkey Konga (with DK Bongos),GameCube,8.5
2525,"September 23, 2004",Action,Silent Hill 4: The Room,PC,6.9
2526,"September 24, 2004",Strategy,Crusader Kings,PC,7.6
2527,"September 24, 2004",Puzzle,Magical Drop II,Wireless,7.2
2528,"September 24, 2004",Racing,Crash Nitro Kart,Wireless,5.8
2529,"September 24, 2004",Strategy,Full Spectrum Warrior,PC,8.8
2530,"September 27, 2004",Shooter,Bad Boys: Miami Takedown,PlayStation 2,3.6
2531,"September 27, 2004",Action,Bad Boys: Miami Takedown,Xbox,3.6
2532,"September 27, 2004",Action,Bad Boys: Miami Takedown,GameCube,3.6
2533,"September 27, 2004","Sports, Simulation",NBA Live 2005,GameCube,8.8
2534,"September 27, 2004","Sports, Simulation",NBA Live 2005,PlayStation 2,8.9
2535,"September 27, 2004",Adventure,Ancient Ruins 1: The Crypt of the King,Wireless,6.3
2536,"September 27, 2004",Simulation,Townsmen [2004],Wireless,8.5
2537,"September 27, 2004","Sports, Simulation",NBA Live 2005,Xbox,8.9
2538,"September 27, 2004",Sports,Tiger Woods PGA Tour 2005,PC,9.0
2539,"September 28, 2004","Sports, Simulation",ESPN NBA 2K5,Xbox,8.1
2540,"September 28, 2004",Strategy,Evil Genius,PC,7.8
2541,"September 28, 2004",RPG,Final Fantasy XI: Chains of Promathia,PC,7.5
2542,"September 28, 2004",Sports,ESPN NBA 2K5,PlayStation 2,8.0
2543,"September 28, 2004",Shooter,Marine Sharpshooter II: Jungle Warfare,PC,5.0
2544,"September 28, 2004","Racing, Action",Starsky & Hutch,GameCube,5.5
2545,"September 28, 2004","Sports, Simulation",Madden NFL 2005,PC,9.5
2546,"September 28, 2004",RPG,Final Fantasy XI: Chains of Promathia,PlayStation 2,8.0
2547,"September 29, 2004",Action,"The Adventures of Jimmy Neutron, Boy Genius: Attack of the Twonkies",GameCube,6.5
2548,"September 29, 2004",Platformer,"The Adventures of Jimmy Neutron, Boy Genius: Attack of the Twonkies",PlayStation 2,6.5
2549,"September 29, 2004",Casino,Hard Rock Casino,Wireless,7.0
2550,"September 29, 2004","Sports, Action",Rocky Legends,Xbox,7.1
2551,"September 29, 2004",Racing,Muscle Car Mayhem,Wireless,6.8
2552,"September 29, 2004","Sports, Action",Rocky Legends,PlayStation 2,7.1
2553,"September 29, 2004",Shooter,Unreal Tournament 2004 (Editor's Choice Edition),PC,9.4
2554,"September 30, 2004",Racing,Colin McRae Rally 2005,Xbox,9.1
2555,"October 1, 2004",Fighting,Mortal Kombat: Deception,PlayStation 2,8.8
2556,"October 1, 2004",Fighting,Mortal Kombat: Deception,Xbox,8.8
2557,"October 1, 2004",Action,kill.switch,Game Boy Advance,7.5
2558,"October 1, 2004",Strategy,Knights of Honor,PC,7.7
2559,"October 1, 2004",Action,Bubble Bobble: Old and New,Game Boy Advance,7.0
2560,"October 1, 2004",Shooter,Marine Heavy Gunner: Vietnam,PC,5.0
2561,"October 1, 2004",Shooter,Vietcong: Purple Haze,PlayStation 2,5.0
2562,"October 3, 2004",Platformer,The Incredibles,Wireless,8.0
2563,"October 4, 2004",Adventure,Myst IV Revelation,PC,9.0
2564,"October 4, 2004",Action,Power Rangers: DinoThunder,PlayStation 2,4.5
2565,"October 4, 2004",Adventure,Leisure Suit Larry: Magna Cum Laude,PC,7.2
2566,"October 4, 2004",Adventure,Leisure Suit Larry: Magna Cum Laude,PlayStation 2,7.2
2567,"October 4, 2004",Adventure,Leisure Suit Larry: Magna Cum Laude,Xbox,7.2
2568,"October 4, 2004",Action,Power Rangers: DinoThunder,GameCube,4.5
2569,"October 4, 2004",Pinball,Mario Pinball Land,Game Boy Advance,5.0
2570,"October 5, 2004",Sports,Tony Hawk's Underground 2,Xbox,8.4
2571,"October 5, 2004",Platformer,Crash Twinsanity,Xbox,7.7
2572,"October 5, 2004",Shooter,Tribes: Vengeance,PC,9.0
2573,"October 5, 2004",Platformer,Crash Twinsanity,PlayStation 2,7.7
2574,"October 5, 2004",Sports,Tony Hawk's Underground 2,GameCube,8.3
2575,"October 5, 2004","Racing, Action",The Dukes of Hazzard: Return of the General Lee,Xbox,4.5
2576,"October 5, 2004","Racing, Action",The Dukes of Hazzard: Return of the General Lee,PlayStation 2,4.5
2577,"October 5, 2004",Simulation,Chris Sawyer's Locomotion,PC,5.8
2578,"October 5, 2004",Sports,Tony Hawk's Underground 2,PlayStation 2,8.6
2579,"October 5, 2004",Platformer,Aladdin,Game Boy Advance,6.5
2580,"October 6, 2004",Music,Get On Da Mic,PlayStation 2,5.5
2581,"October 6, 2004","Action, Adventure",Shark Tale,PlayStation 2,7.0
2582,"October 6, 2004",Simulation,Port Royale 2: Cartels Construction & Conquest,PC,7.5
2583,"October 6, 2004",Compilation,Midway Arcade Treasures 2,PlayStation 2,7.8
2584,"October 6, 2004",Compilation,Midway Arcade Treasures 2,GameCube,7.9
2585,"October 6, 2004","Action, Adventure",Shark Tale,Xbox,7.0
2586,"October 6, 2004",Compilation,Midway Arcade Treasures 2,Xbox,8.0
2587,"October 6, 2004","Action, Adventure",Shark Tale,GameCube,7.0
2588,"October 7, 2004","Action, Simulation",Armored Core: Nexus,PlayStation 2,7.5
2589,"October 7, 2004",Hunting,Rapala Pro Fishing,PC,6.1
2590,"October 7, 2004",Fighting,Yu Yu Hakusho: Dark Tournament,PlayStation 2,5.9
2591,"October 7, 2004",Sports,Tony Hawk's Underground 2,PC,8.6
2592,"October 8, 2004",Action,Nano Kid,Wireless,8.5
2593,"October 8, 2004",Wrestling,Sumo Wrestling,Wireless,7.4
2594,"October 8, 2004",Sports,FIFA Soccer 2005,GameCube,8.6
2595,"October 8, 2004",Action,The Incredibles (Arcade),Wireless,6.9
2596,"October 8, 2004",Sports,FIFA Soccer 2005,Xbox,8.6
2597,"October 8, 2004",Fighting,SNK vs. Capcom: SVC Chaos,Xbox,6.0
2598,"October 8, 2004",Sports,FIFA Soccer 2005,PlayStation 2,8.6
2599,"October 8, 2004","Action, Adventure",Shark Tale,PC,6.5
2600,"October 11, 2004",Strategy,Kingdom Under Fire: The Crusaders,Xbox,8.2
2601,"October 11, 2004",Action,Conflict: Vietnam,Xbox,6.7
2602,"October 11, 2004",Shooter,Commando,Wireless,7.0
2603,"October 11, 2004",Platformer,Tak 2: The Staff of Dreams,Xbox,8.4
2604,"October 11, 2004",Adventure,Adventures of Sherlock Holmes: The Silver Earring,PC,8.3
2605,"October 11, 2004",Sports,Tony Hawk's Underground 2,Wireless,8.8
2606,"October 11, 2004",Action,Conflict: Vietnam,PlayStation 2,6.7
2607,"October 11, 2004",Shooter,Time Crisis: Crisis Zone,PlayStation 2,5.0
2608,"October 11, 2004",Shooter,Robotech: Invasion,Xbox,7.4
2609,"October 11, 2004",Platformer,Tak 2: The Staff of Dreams,PlayStation 2,8.4
2610,"October 11, 2004",RPG,Paper Mario: The Thousand-Year Door,GameCube,9.1
2611,"October 11, 2004",Shooter,Robotech: Invasion,PlayStation 2,7.4
2612,"October 11, 2004",Platformer,Tak 2: The Staff of Dreams,GameCube,8.4
2613,"October 12, 2004",Platformer,Ty the Tasmanian Tiger 2: Bush Rescue,GameCube,7.0
2614,"October 12, 2004",Platformer,Ty the Tasmanian Tiger 2: Bush Rescue,Xbox,7.0
2615,"October 12, 2004",Platformer,Ty the Tasmanian Tiger 2: Bush Rescue,PlayStation 2,7.0
2616,"October 12, 2004",Action,Under The Skin,PlayStation 2,6.0
2617,"October 12, 2004","Racing, Simulation",TOCA Race Driver 2,PlayStation 2,8.2
2618,"October 12, 2004",Racing,ChoroQ,PlayStation 2,2.0
2619,"October 13, 2004",RPG,EverQuest: Omens of War,PC,9.0
2620,"October 13, 2004",Action,BloodRayne 2,Xbox,8.0
2621,"October 13, 2004",Action,BloodRayne 2,PlayStation 2,8.0
2622,"October 13, 2004",Flight,Wings of Power: WWII Heavy Bombers and Jets,PC,8.3
2623,"October 13, 2004",Action,Ghosts 'N Goblins [2004],Wireless,7.9
2624,"October 13, 2004",Action,SD Gundam Force: Showdown!,PlayStation 2,4.5
2625,"October 14, 2004",Fighting,KOF: Maximum Impact,PlayStation 2,7.4
2626,"October 14, 2004",Action,Otogi 2: Immortal Warriors,Xbox,8.4
2627,"October 14, 2004",Adventure,Syberia II,Xbox,8.4
2628,"October 15, 2004",Shooter,Trigger Man,PlayStation 2,2.0
2629,"October 15, 2004",Shooter,Trigger Man,Xbox,2.0
2630,"October 15, 2004",Shooter,Trigger Man,GameCube,2.0
2631,"October 18, 2004",RPG,The Saga of Ryzom,PC,7.5
2632,"October 18, 2004",RPG,Baldur's Gate,Wireless,8.4
2633,"October 18, 2004",Adventure,WANTED: A Wild Western Adventure,PC,6.5
2634,"October 18, 2004",Sports,Yourself!Fitness,Xbox,8.2
2635,"October 18, 2004",Shooter,Neo Contra,PlayStation 2,7.0
2636,"October 18, 2004",Adventure,Fatal Frame II: Crimson Butterfly (Director's Cut),Xbox,8.4
2637,"October 19, 2004",Action,Teenage Mutant Ninja Turtles 2: Battle Nexus,PlayStation 2,6.0
2638,"October 19, 2004",Shooter,Men of Valor,Xbox,7.8
2639,"October 19, 2004","Fighting, Action",Teenage Mutant Ninja Turtles 2: Battle Nexus,Xbox,6.0
2640,"October 19, 2004","Fighting, Action",Teenage Mutant Ninja Turtles 2: Battle Nexus,GameCube,6.0
2641,"October 20, 2004",Sports,Pax Athletica,Wireless,6.3
2642,"October 20, 2004",Action,Kirby & The Amazing Mirror,Game Boy Advance,8.0
2643,"October 20, 2004",Adventure,Law & Order: Justice Is Served,PC,8.4
2644,"October 21, 2004",Sports,Tony Hawk's Underground 2,Game Boy Advance,6.5
2645,"October 21, 2004",Racing,TOCA Race Driver 2,PC,8.2
2646,"October 21, 2004",Party,Ape Escape: Pumped & Primed,PlayStation 2,6.3
2647,"October 21, 2004","Action, RPG",The Bard's Tale,PlayStation 2,8.2
2648,"October 21, 2004","Action, RPG",The Bard's Tale,Xbox,8.2
2649,"October 22, 2004",Platformer,Scaler,PlayStation 2,8.0
2650,"October 22, 2004",Platformer,Scaler,Xbox,8.0
2651,"October 22, 2004",Action,National Treasure,Wireless,6.0
2652,"October 22, 2004",Platformer,Scaler,GameCube,8.0
2653,"October 22, 2004",Sports,Manchester United Club Football 2005,PC,7.7
2654,"October 22, 2004","Sports, Action",Outlaw Golf 2,Xbox,7.4
2655,"October 22, 2004",Racing,OutRun2,Xbox,8.2
2656,"October 22, 2004",Action,Judge Dredd [2004],Wireless,7.2
2657,"October 25, 2004",Wrestling,WWE Survivor Series,Game Boy Advance,6.0
2658,"October 25, 2004","Action, Adventure",Shade: Wrath of Angels,PC,5.0
2659,"October 25, 2004",Adventure,Atlantis Evolution,PC,5.5
2660,"October 25, 2004","Action, Adventure",Grand Theft Auto: San Andreas,PlayStation 2,9.9
2661,"October 25, 2004","Flight, Action",Ace Combat 5: The Unsung War,PlayStation 2,9.3
2662,"October 26, 2004","Music, Action",Taiko Drum Master,PlayStation 2,7.7
2663,"October 26, 2004",Fighting,Dead or Alive Ultimate,Xbox,9.2
2664,"October 26, 2004",Puzzle,Dr. Mario (Classic NES Series),Game Boy Advance,7.0
2665,"October 26, 2004","Action, Adventure",Zelda II: The Adventure of Link (Classic NES Series),Game Boy Advance,7.0
2666,"October 26, 2004",Action,Grand Theft Auto,Game Boy Advance,8.5
2667,"October 26, 2004",Shooter,Men of Valor,PC,6.8
2668,"October 26, 2004","Action, Adventure",Metroid (Classic NES Series),Game Boy Advance,6.0
2669,"October 26, 2004",Sports,Athens 2004,PC,4.5
2670,"October 27, 2004",Adventure,Syberia II,PlayStation 2,8.4
2671,"October 27, 2004",Racing,ATV Offroad Fury 3,PlayStation 2,9.2
2672,"October 27, 2004",Action,Mega Man Zero 3,Game Boy Advance,8.0
2673,"October 27, 2004",Action,Conflict: Vietnam,PC,6.7
2674,"October 27, 2004",Simulation,RollerCoaster Tycoon 3,PC,8.5
2675,"October 28, 2004",Action,Tron 2.0: Killer App,Game Boy Advance,7.8
2676,"October 28, 2004",Platformer,The SpongeBob SquarePants Movie,PlayStation 2,7.8
2677,"October 28, 2004",Action,Ratchet & Clank: Up Your Arsenal,PlayStation 2,9.6
2678,"October 28, 2004","Hunting, Simulation",Deer Hunter 2005,PC,7.3
2679,"October 28, 2004",Platformer,The SpongeBob SquarePants Movie,GameCube,7.8
2680,"October 28, 2004",Platformer,The SpongeBob SquarePants Movie,Xbox,7.8
2681,"October 29, 2004",Shooter,Killzone,PlayStation 2,7.5
2682,"October 29, 2004",Casino,Bicycle Casino,Xbox,3.7
2683,"October 29, 2004",Party,SEGA Superstars,PlayStation 2,7.0
2684,"October 29, 2004",Wrestling,WWE SmackDown! vs. Raw,PlayStation 2,8.4
2685,"November 1, 2004",RPG,The Lord of the Rings: The Third Age,PlayStation 2,8.5
2686,"November 1, 2004",RPG,The Lord of the Rings: The Third Age,Xbox,8.5
2687,"November 1, 2004",Board,Chessmaster,Xbox,8.5
2688,"November 1, 2004",Adventure,Boktai 2: Solar Boy Django,Game Boy Advance,8.0
2689,"November 1, 2004",Puzzle,Bejeweled,Xbox,6.5
2690,"November 1, 2004",Puzzle,Super Collapse! II,Xbox,6.5
2691,"November 1, 2004",RPG,The Lord of the Rings: The Third Age,GameCube,8.5
2692,"November 1, 2004",Simulation,"Medieval Lords: Build, Defend, Expand",PC,4.5
2693,"November 1, 2004","Card, Compilation",Hardwood Solitaire,Xbox,8.0
2694,"November 1, 2004","Action, Compilation",Namco Vintage,Xbox,5.0
2695,"November 1, 2004",Shooter,Ricochet: Lost Worlds,Xbox,7.5
2696,"November 1, 2004",Puzzle,Dangerous Mines,Xbox,4.0
2697,"November 2, 2004",Strategy,Axis & Allies,PC,8.4
2698,"November 2, 2004",Platformer,Spyro: A Hero's Tail,Xbox,7.0
2699,"November 2, 2004",Platformer,Spyro: A Hero's Tail,GameCube,7.0
2700,"November 2, 2004",Platformer,Spyro: A Hero's Tail,PlayStation 2,7.0
2701,"November 2, 2004",RPG,The Lord of the Rings: The Third Age,Game Boy Advance,6.0
2702,"November 2, 2004",Action,Tron 2.0: Killer App,Xbox,7.8
2703,"November 2, 2004","Card, Battle",Duel Masters,PlayStation 2,7.4
2704,"November 2, 2004",Strategy,SuperPower 2,PC,4.5
2705,"November 2, 2004","Fighting, Action",Godzilla: Save the Earth,PlayStation 2,6.5
2706,"November 3, 2004",Party,Nicktoons: Freeze Frame Frenzy,Game Boy Advance,5.0
2707,"November 3, 2004","Action, Adventure",American McGee Presents Scrapland,PC,8.3
2708,"November 3, 2004",Platformer,Tak 2: The Staff of Dreams,Game Boy Advance,5.5
2709,"November 3, 2004","Action, Compilation",Sonic Mega Collection Plus,PlayStation 2,7.8
2710,"November 3, 2004","Action, Compilation",Sonic Mega Collection Plus,Xbox,7.8
2711,"November 4, 2004",Action,The Incredibles,GameCube,6.5
2712,"November 4, 2004",Action,The Incredibles,Xbox,6.5
2713,"November 4, 2004",Strategy,Wildfire,PC,6.0
2714,"November 4, 2004","Flight, Action",Pacific Fighters,PC,7.7
2715,"November 4, 2004",Board,Yu-Gi-Oh! Capsule Monster Coliseum,PlayStation 2,5.9
2716,"November 4, 2004",Action,The Incredibles,PlayStation 2,6.5
2717,"November 4, 2004",Shooter,Medal of Honor: Pacific Assault,PC,7.8
2718,"November 4, 2004",Fighting,Guilty Gear Isuka,PlayStation 2,7.2
2719,"November 5, 2004",Action,Jak 3,PlayStation 2,9.6
2720,"November 5, 2004",Action,Ghost in the Shell: Stand Alone Complex,PlayStation 2,7.0
2721,"November 5, 2004",RPG,Star Wars Galaxies: Jump to Lightspeed,PC,7.9
2722,"November 7, 2004",Shooter,Halo 2,Xbox,9.8
2723,"November 8, 2004",Shooter,Halo 2 (Limited Collector's Edition),Xbox,9.8
2724,"November 8, 2004","Action, Adventure",Pitfall: The Lost Expedition,PC,7.8
2725,"November 8, 2004",Sports,MTX: Mototrax,PC,8.3
2726,"November 8, 2004","Sports, Action",Mario Power Tennis,GameCube,8.5
2727,"November 8, 2004",Adventure,The Polar Express,PlayStation 2,3.5
2728,"November 8, 2004",Action,EyeToy: AntiGrav,PlayStation 2,7.4
2729,"November 8, 2004",Hunting,Deer Hunter,Wireless,8.2
2730,"November 8, 2004",Wrestling,Rumble Roses,PlayStation 2,7.8
2731,"November 8, 2004",Adventure,The Polar Express,GameCube,3.5
2732,"November 9, 2004","Shooter, Platformer",Alien Hominid,PlayStation 2,8.1
2733,"November 9, 2004",Simulation,The Urbz: Sims in the City,GameCube,7.5
2734,"November 9, 2004","Shooter, Platformer",Alien Hominid,GameCube,8.1
2735,"November 9, 2004",Simulation,The Urbz: Sims in the City,Xbox,7.5
2736,"November 9, 2004",Simulation,Outdoor Life: Sportsman's Challenge,PC,6.8
2737,"November 9, 2004",Strategy,Immortal Cities: Children of the Nile,PC,7.9
2738,"November 9, 2004",Simulation,The Urbz: Sims in the City,PlayStation 2,7.5
2739,"November 9, 2004",Puzzle,Ultra Bust-A-Move,Xbox,7.3
2740,"November 10, 2004","Sports, Simulation",NBA Live 2005,PC,8.9
2741,"November 10, 2004",RPG,Might and Magic,Wireless,9.1
2742,"November 10, 2004",Hunting,Cabela's Big Game Hunter: 2005 Adventures,PlayStation 2,6.7
2743,"November 10, 2004",Music,Karaoke Revolution Vol. 3,PlayStation 2,8.5
2744,"November 11, 2004","Fighting, Action",Viewtiful Joe 2,GameCube,9.0
2745,"November 11, 2004",Strategy,Yu-Gi-Oh! Destiny Board Traveler,Game Boy Advance,3.5
2746,"November 11, 2004",Sports,FIFA Soccer 2005,PC,8.6
2747,"November 11, 2004",Shooter,Painkiller: Battle out of Hell,PC,7.5
2748,"November 11, 2004","Fighting, Action",Viewtiful Joe 2,PlayStation 2,9.0
2749,"November 11, 2004","Fighting, RPG",Shaman King: Power of Spirit,PlayStation 2,5.0
2750,"November 11, 2004",Flight,Combat Over Europe,PC,8.0
2751,"November 12, 2004",Racing,Need for Speed Underground 2,Xbox,9.1
2752,"November 12, 2004",Racing,Need for Speed Underground 2,GameCube,8.3
2753,"November 12, 2004","Action, Adventure",Metroid Prime 2: Echoes,GameCube,9.5
2754,"November 12, 2004",Sports,JAMDAT Sports NBA 2005,Wireless,7.9
2755,"November 12, 2004",Racing,Need for Speed Underground 2,PC,9.1
2756,"November 12, 2004","Card, RPG",Baten Kaitos: Eternal Wings and the Lost Ocean,GameCube,8.8
2757,"November 12, 2004",Racing,Need for Speed Underground 2,PlayStation 2,9.0
2758,"November 12, 2004",Sports,Vans Skate & Slam feat. Geoff Rawley,Wireless,8.0
2759,"November 15, 2004",Shooter,Half-Life 2,PC,9.7
2760,"November 15, 2004","Fighting, Action",Godzilla: Save the Earth,Xbox,6.5
2761,"November 15, 2004",Platformer,Donkey Kong Country 2,Game Boy Advance,8.0
2762,"November 15, 2004",Platformer,Lemony Snicket's A Series of Unfortunate Events,Xbox,7.1
2763,"November 15, 2004",Action,Spyro: Ripto Quest,Wireless,7.9
2764,"November 15, 2004",Puzzle,Blue Blocks,Wireless,8.4
2765,"November 15, 2004",Action,Samurai Warriors: Xtreme Legends,PlayStation 2,7.5
2766,"November 15, 2004",Platformer,Lemony Snicket's A Series of Unfortunate Events,GameCube,7.1
2767,"November 15, 2004",Fighting,Fight Club,Xbox,4.5
2768,"November 15, 2004",Platformer,Lemony Snicket's A Series of Unfortunate Events,PlayStation 2,7.1
2769,"November 15, 2004",Action,Haunted Planet,Wireless,7.4
2770,"November 15, 2004",Fighting,Fight Club,PlayStation 2,4.5
2771,"November 15, 2004",Action,Forgotten Realms: Demon Stone,Xbox,7.3
2772,"November 15, 2004",Simulation,The Urbz: Sims in the City,Game Boy Advance,8.0
2773,"November 15, 2004",Music,Dance Dance Revolution Ultramix 2,Xbox,8.5
2774,"November 16, 2004",Shooter,Call of Duty: Finest Hour,Xbox,7.3
2775,"November 16, 2004",Platformer,Blinx 2: Masters of Time and Space,Xbox,7.9
2776,"November 16, 2004",Shooter,Call of Duty: Finest Hour,GameCube,7.0
2777,"November 16, 2004",Shooter,Tom Clancy's Ghost Recon 2,Xbox,8.8
2778,"November 16, 2004",Shooter,Call of Duty: Finest Hour,PlayStation 2,7.3
2779,"November 16, 2004",Music,Karaoke Revolution [2004],Xbox,8.3
2780,"November 16, 2004",Action,Metal Gear Solid 3: Snake Eater,PlayStation 2,9.6
2781,"November 16, 2004",Fighting,Capcom Fighting Evolution,PlayStation 2,6.8
2782,"November 17, 2004",Strategy,Blitzkrieg: Rolling Thunder,PC,7.7
2783,"November 17, 2004",Simulation,Zoo Tycoon 2,PC,7.5
2784,"November 17, 2004","Pinball, Compilation",Pinball Hall of Fame,PlayStation 2,5.5
2785,"November 17, 2004",Fighting,Dragon Ball Z Budokai 3,PlayStation 2,8.0
2786,"November 17, 2004",RPG,Vampire: The Masquerade -- Bloodlines,PC,8.4
2787,"November 17, 2004",Pinball,Pinball Hall of Fame,Xbox,5.5
2788,"November 17, 2004",Racing,IF Racing Head 2 Head,Wireless,7.2
2789,"November 17, 2004",Pinball,Pinball Hall of Fame,GameCube,5.5
2790,"November 17, 2004",Action,Nicktoons Movin',PlayStation 2,6.0
2791,"November 17, 2004",Action,The SpongeBob SquarePants Movie,Wireless,6.8
2792,"November 18, 2004",Action,The Incredibles,PC,6.5
